NUMC_ID,NUMC_CODE,NAMC_TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
1472,O-36,Nabḍ Ḍa‘īf,نبض ضعيف,Unani,XA2593,Fingers and thumb,0.2940939357920206
1473,O-37,Nabḍ Sarī‘,نبض سريع,Unani,XD66D8,Pulse Oximeters,0.43130403497491226
1473,O-37,Nabḍ Sarī‘,نبض سريع,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.43130403497491226
1473,O-37,Nabḍ Sarī‘,نبض سريع,Unani,XA1F44,Lumbar intervertebral disc or space L3-L4,0.3649267644960114
1474,O-38,Nabḍ Baṭī',نبض بطي,Unani,XD66D8,Pulse Oximeters,0.42714761173510624
1474,O-38,Nabḍ Baṭī',نبض بطي,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.42714761173510624
1474,O-38,Nabḍ Baṭī',نبض بطي,Unani,XA1XM6,Subarachnoid space,0.3614100107404694
1475,O-39,Nabḍ Mutawātir,نبض متواتر,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.45985816332943835
1475,O-39,Nabḍ Mutawātir,نبض متواتر,Unani,XD66D8,Pulse Oximeters,0.45985816332943835
1475,O-39,Nabḍ Mutawātir,نبض متواتر,Unani,6A80.5,Rapid cycling,0.3023989057241685
1476,O-40,Nabḍ Mutafāwit,نبض متفاوت,Unani,XD66D8,Pulse Oximeters,0.4267718995647597
1476,O-40,Nabḍ Mutafāwit,نبض متفاوت,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.4267718995647597
1476,O-40,Nabḍ Mutafāwit,نبض متفاوت,Unani,XM9R52,Slow loris venom,0.3061761334487377
1477,O-41,Nabḍ Layyin,نبض لين,Unani,XD66D8,Pulse Oximeters,0.49891267298432773
1477,O-41,Nabḍ Layyin,نبض لين,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.49891267298432773
1477,O-41,Nabḍ Layyin,نبض لين,Unani,XM0R26,Soft coral venom,0.3441179133963694
1478,O-42,Nabḍ Ṣulb,نبض صلب,Unani,XD66D8,Pulse Oximeters,0.5074155410797926
1478,O-42,Nabḍ Ṣulb,نبض صلب,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.5074155410797926
1478,O-42,Nabḍ Ṣulb,نبض صلب,Unani,9C85.00,Disorders of the saccadic pulse,0.30570794330972556
1479,O-43,Nabḍ Mumtalī,نبض ممتلى,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.65644272137187
1479,O-43,Nabḍ Mumtalī,نبض ممتلى,Unani,XD66D8,Pulse Oximeters,0.65644272137187
1479,O-43,Nabḍ Mumtalī,نبض ممتلى,Unani,9C85.00,Disorders of the saccadic pulse,0.39549390589058864
1480,O-44,Nabḍ Khālī,نبض خالى,Unani,XD66D8,Pulse Oximeters,0.5655845821169344
1480,O-44,Nabḍ Khālī,نبض خالى,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.5655845821169344
1480,O-44,Nabḍ Khālī,نبض خالى,Unani,9C85.00,Disorders of the saccadic pulse,0.34075365330497237
1481,O-45,Nabḍ Ḥārr,نبض حار,Unani,XD66D8,Pulse Oximeters,0.5406548338771731
1481,O-45,Nabḍ Ḥārr,نبض حار,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.5406548338771731
1481,O-45,Nabḍ Ḥārr,نبض حار,Unani,XE586,Temperature problem,0.3290150841750451
1482,O-46,Nabḍ Bārid,نبض بارد,Unani,XD66D8,Pulse Oximeters,0.5162335121196573
1482,O-46,Nabḍ Bārid,نبض بارد,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.5162335121196573
1482,O-46,Nabḍ Bārid,نبض بارد,Unani,NE85.1,Complications of reattached lower extremity,0.3891115310844136
1483,O-47,Nabḍ Mustawī,نبض مستوى,Unani,XD66D8,Pulse Oximeters,0.30160037897828856
1483,O-47,Nabḍ Mustawī,نبض مستوى,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.30160037897828856
1483,O-47,Nabḍ Mustawī,نبض مستوى,Unani,XS2B,Obesity class III BMI greater than or equal to 40 kg/m²,0.25149628650969724
1484,O-48,"Nabḍ Mustawī
Muṭlaq",نبض مستوى مطلق,Unani,XD66D8,Pulse Oximeters,0.2926816547629392
1484,O-48,"Nabḍ Mustawī
Muṭlaq",نبض مستوى مطلق,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.2926816547629392
1484,O-48,"Nabḍ Mustawī
Muṭlaq",نبض مستوى مطلق,Unani,XS2B,Obesity class III BMI greater than or equal to 40 kg/m²,0.24405920692722782
1485,O-49,"Nabḍ Mustawī
Muqayyad",نبض مستوى مقيد,Unani,XH3AV2,CNS embryonal tumor with rhabdoid features,0.3325620340750126
1485,O-49,"Nabḍ Mustawī
Muqayyad",نبض مستوى مقيد,Unani,XD66D8,Pulse Oximeters,0.2786085347949563
1485,O-49,"Nabḍ Mustawī
Muqayyad",نبض مستوى مقيد,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.2786085347949563
1486,O-50,Nabḍ Mukhtalif,نبض مختلف,Unani,XD66D8,Pulse Oximeters,0.3054237405425677
1486,O-50,Nabḍ Mukhtalif,نبض مختلف,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.3054237405425677
1486,O-50,Nabḍ Mukhtalif,نبض مختلف,Unani,FA31.8,Acquired unequal limb length,0.25245271052560103
1487,O-51,"Nabḍ Mukhtalif
Muṭlaq",نبض مختلف مطلق,Unani,XD66D8,Pulse Oximeters,0.2961718789804206
1487,O-51,"Nabḍ Mukhtalif
Muṭlaq",نبض مختلف مطلق,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.2961718789804206
1487,O-51,"Nabḍ Mukhtalif
Muṭlaq",نبض مختلف مطلق,Unani,FA31.8,Acquired unequal limb length,0.24480544144094338
1488,O-52,"Nabḍ Mukhtalif
Muqayyad",نبض مختلف مقيد,Unani,XH3AV2,CNS embryonal tumor with rhabdoid features,0.3361495767403243
1488,O-52,"Nabḍ Mukhtalif
Muqayyad",نبض مختلف مقيد,Unani,XD66D8,Pulse Oximeters,0.2816140492646911
1488,O-52,"Nabḍ Mukhtalif
Muqayyad",نبض مختلف مقيد,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.2816140492646911
1489,O-53,Nabḍ Munqaṭi‘,نبض منقطع,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.34576566720506324
1489,O-53,Nabḍ Munqaṭi‘,نبض منقطع,Unani,XD66D8,Pulse Oximeters,0.34576566720506324
1489,O-53,Nabḍ Munqaṭi‘,نبض منقطع,Unani,XA6YH1,Perionychium of index finger,0.2925526681295431
1490,O-54,Nabḍ ‘Ā’id,نبض عائد,Unani,XD66D8,Pulse Oximeters,0.5201572621642738
1490,O-54,Nabḍ ‘Ā’id,نبض عائد,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.5201572621642738
1490,O-54,Nabḍ ‘Ā’id,نبض عائد,Unani,9C85.00,Disorders of the saccadic pulse,0.31338458115702866
1491,O-55,Nabḍ Muttaṣil,نبض متصل,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.38909616572399003
1491,O-55,Nabḍ Muttaṣil,نبض متصل,Unani,XD66D8,Pulse Oximeters,0.38909616572399003
1491,O-55,Nabḍ Muttaṣil,نبض متصل,Unani,LD21.0,Syndromes with microphthalmia as a major feature,0.2893161866278838
1492,O-56,Nabḍ Mukhtalif Muntaẓim,نبض مختلف منتظم,Unani,XD66D8,Pulse Oximeters,0.3943695878550569
1492,O-56,Nabḍ Mukhtalif Muntaẓim,نبض مختلف منتظم,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.3943695878550569
1492,O-56,Nabḍ Mukhtalif Muntaẓim,نبض مختلف منتظم,Unani,9C85.00,Disorders of the saccadic pulse,0.23759996658855753
1493,O-57,Nabḍ Mukhtalif Muntaẓim Muṭlaq,نبض مختلف منتظم مطلق,Unani,XD66D8,Pulse Oximeters,0.39110279880128623
1493,O-57,Nabḍ Mukhtalif Muntaẓim Muṭlaq,نبض مختلف منتظم مطلق,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.39110279880128623
1493,O-57,Nabḍ Mukhtalif Muntaẓim Muṭlaq,نبض مختلف منتظم مطلق,Unani,VV9Z,"General tasks and demands, unspecified",0.2674079003739389
1494,O-58,Nabḍ Mukhtalif Muntaẓim Dā’ir,نبض مختلف منتظم دائر,Unani,XD66D8,Pulse Oximeters,0.34370686407570905
1494,O-58,Nabḍ Mukhtalif Muntaẓim Dā’ir,نبض مختلف منتظم دائر,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.34370686407570905
1494,O-58,Nabḍ Mukhtalif Muntaẓim Dā’ir,نبض مختلف منتظم دائر,Unani,XT44,Recurrent,0.29979391281624546
1495,O-59,Nabḍ Mukhtalif Ghayr Muntaẓim,نبض مختلف غیرمنتظم,Unani,XD66D8,Pulse Oximeters,0.3710298121812801
1495,O-59,Nabḍ Mukhtalif Ghayr Muntaẓim,نبض مختلف غیرمنتظم,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.3710298121812801
1495,O-59,Nabḍ Mukhtalif Ghayr Muntaẓim,نبض مختلف غیرمنتظم,Unani,9C85.00,Disorders of the saccadic pulse,0.22353820804770386
1496,O-60,Nabḍ Jayyid al-Wazn,نبض جيد الوزن,Unani,XM88L7,Cardiac rhythm regulator,0.3767844837820577
1496,O-60,Nabḍ Jayyid al-Wazn,نبض جيد الوزن,Unani,XM2W76,Cardiac rhythm regulator specified,0.3767844837820577
1496,O-60,Nabḍ Jayyid al-Wazn,نبض جيد الوزن,Unani,BC8Z,"Supraventricular rhythm disturbance, unspecified",0.3729598668501854
1497,O-61,Nabḍ Radī al-Wazn,نبض ردي الوزن,Unani,XM88L7,Cardiac rhythm regulator,0.38571917720506677
1497,O-61,Nabḍ Radī al-Wazn,نبض ردي الوزن,Unani,XM2W76,Cardiac rhythm regulator specified,0.38571917720506677
1497,O-61,Nabḍ Radī al-Wazn,نبض ردي الوزن,Unani,BC8Z,"Supraventricular rhythm disturbance, unspecified",0.38180386710185227
1498,O-62,"Nabḍ Mutaghayyir
al-Wazn",نبض متغير الوزن,Unani,XD66D8,Pulse Oximeters,0.48228931368744127
1498,O-62,"Nabḍ Mutaghayyir
al-Wazn",نبض متغير الوزن,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.48228931368744127
1498,O-62,"Nabḍ Mutaghayyir
al-Wazn",نبض متغير الوزن,Unani,XH5XD3,"Medulloblastoma, group 3",0.3495373107486885
1499,O-63,Nabḍ Mubāyan al-Wazn,نبض مباین الوزن,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.4552869456892732
1499,O-63,Nabḍ Mubāyan al-Wazn,نبض مباین الوزن,Unani,XD66D8,Pulse Oximeters,0.4552869456892732
1499,O-63,Nabḍ Mubāyan al-Wazn,نبض مباین الوزن,Unani,XN8BJ,Group E Streptococcus,0.3299674492027973
1500,O-64,Nabḍ Khārij al-Wazn,نبض خارج الوزن,Unani,XD66D8,Pulse Oximeters,0.4055450132917574
1500,O-64,Nabḍ Khārij al-Wazn,نبض خارج الوزن,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.4055450132917574
1500,O-64,Nabḍ Khārij al-Wazn,نبض خارج الوزن,Unani,XE4U8,"Lighter, match",0.2852836358670709
1501,O-65,Nabḍ Murakkab,نبض مركب,Unani,XD66D8,Pulse Oximeters,0.5676511290409438
1501,O-65,Nabḍ Murakkab,نبض مركب,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.5676511290409438
1501,O-65,Nabḍ Murakkab,نبض مركب,Unani,XM3R56,Compound E (cortisone),0.35686955353237354
1502,O-66,Nabḍ Misallī,نبض مسلى,Unani,XD66D8,Pulse Oximeters,0.3057797922741509
1502,O-66,Nabḍ Misallī,نبض مسلى,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.3057797922741509
1502,O-66,Nabḍ Misallī,نبض مسلى,Unani,XM9DH5,Spindle inactivator,0.2770158990658932
1503,O-67,Nabḍ Dhu’l Fatra,نبض ذو الفترة,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.4053978280472409
1503,O-67,Nabḍ Dhu’l Fatra,نبض ذو الفترة,Unani,XD66D8,Pulse Oximeters,0.4053978280472409
1503,O-67,Nabḍ Dhu’l Fatra,نبض ذو الفترة,Unani,XT5G,Intermittent,0.3014374440303635
1504,O-68,Nabḍ Wāqi‘ fi’l Wasaṭ,نبض واقع في الوسط,Unani,XD66D8,Pulse Oximeters,0.29495199410562445
1504,O-68,Nabḍ Wāqi‘ fi’l Wasaṭ,نبض واقع في الوسط,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.29495199410562445
1504,O-68,Nabḍ Wāqi‘ fi’l Wasaṭ,نبض واقع في الوسط,Unani,MC81,Abnormalities of heart beat,0.28703925988447176
1505,O-69,Nabḍ Dhu’l Qar‘atayn,نبض ذو القرعتين,Unani,XD66D8,Pulse Oximeters,0.3124444887886863
1505,O-69,Nabḍ Dhu’l Qar‘atayn,نبض ذو القرعتين,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.3124444887886863
1505,O-69,Nabḍ Dhu’l Qar‘atayn,نبض ذو القرعتين,Unani,MC81,Abnormalities of heart beat,0.3040624800277506
1506,O-70,"Nabḍ Dhanab
al-Fār",نبض ذنب الفار,Unani,XD66D8,Pulse Oximeters,0.3790968925417145
1506,O-70,"Nabḍ Dhanab
al-Fār",نبض ذنب الفار,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.3790968925417145
1506,O-70,"Nabḍ Dhanab
al-Fār",نبض ذنب الفار,Unani,XA1BZ8,Tail of helix,0.32075425038346095
1507,O-71,Nabḍ Dhanab al-Fār Munqaḍī,نبض ذنب الفار منقضي,Unani,XA1BZ8,Tail of helix,0.40745569305717194
1507,O-71,Nabḍ Dhanab al-Fār Munqaḍī,نبض ذنب الفار منقضي,Unani,XE7CQ,Mouse epithelium,0.40745569305717194
1507,O-71,Nabḍ Dhanab al-Fār Munqaḍī,نبض ذنب الفار منقضي,Unani,XD66D8,Pulse Oximeters,0.3611764775565915
1508,O-72,Nabḍ Dhanab al-Fār Thābit,نبض ذنب الفار ثابت,Unani,XD66D8,Pulse Oximeters,0.5261033188362529
1508,O-72,Nabḍ Dhanab al-Fār Thābit,نبض ذنب الفار ثابت,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.5261033188362529
1508,O-72,Nabḍ Dhanab al-Fār Thābit,نبض ذنب الفار ثابت,Unani,XA1BZ8,Tail of helix,0.4451365309965039
1509,O-73,Nabḍ Dhanab  al-Fār ‘Ā’id,نبض ذنب الفار عائد,Unani,XD66D8,Pulse Oximeters,0.5678096801663653
1509,O-73,Nabḍ Dhanab  al-Fār ‘Ā’id,نبض ذنب الفار عائد,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.5678096801663653
1509,O-73,Nabḍ Dhanab  al-Fār ‘Ā’id,نبض ذنب الفار عائد,Unani,XA1BZ8,Tail of helix,0.38433945918392254
1510,O-74,Nabḍ Ghazālī,نبض غزالى,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.3263869020291068
1510,O-74,Nabḍ Ghazālī,نبض غزالى,Unani,XD66D8,Pulse Oximeters,0.3263869020291068
1510,O-74,Nabḍ Ghazālī,نبض غزالى,Unani,XE1MH,"Deer, moose, antelope, zebra, wildebeest",0.3111850179536589
1511,O-75,Nabḍ Mawjī,نبض موجي,Unani,XD66D8,Pulse Oximeters,0.476644180344081
1511,O-75,Nabḍ Mawjī,نبض موجي,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.476644180344081
1511,O-75,Nabḍ Mawjī,نبض موجي,Unani,XM9R52,Slow loris venom,0.3419556730830367
1512,O-76,Nabḍ Dūdī,نبض دودي,Unani,XD66D8,Pulse Oximeters,0.5917859773972672
1512,O-76,Nabḍ Dūdī,نبض دودي,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.5917859773972672
1512,O-76,Nabḍ Dūdī,نبض دودي,Unani,9C85.00,Disorders of the saccadic pulse,0.35653948171288885
1513,O-77,Nabḍ Namlī,نبض نملى,Unani,XD66D8,Pulse Oximeters,0.6078208781643105
1513,O-77,Nabḍ Namlī,نبض نملى,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.6078208781643105
1513,O-77,Nabḍ Namlī,نبض نملى,Unani,9C85.00,Disorders of the saccadic pulse,0.3662001959358643
1514,O-78,Nabḍ Minshārī,نبض منشارى,Unani,XD66D8,Pulse Oximeters,0.5539725349273824
1514,O-78,Nabḍ Minshārī,نبض منشارى,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.5539725349273824
1514,O-78,Nabḍ Minshārī,نبض منشارى,Unani,9C85.00,Disorders of the saccadic pulse,0.3337576218937563
1515,O-79,Nabḍ Mutashannij,نبض متشنج,Unani,XD66D8,Pulse Oximeters,0.39636411606215793
1515,O-79,Nabḍ Mutashannij,نبض متشنج,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.39636411606215793
1515,O-79,Nabḍ Mutashannij,نبض متشنج,Unani,9C85.0,Anomalies of saccadic eye movements,0.2541078949709894
1516,O-80,Nabḍ Murta‘ish,نبض مرتعش,Unani,XD66D8,Pulse Oximeters,0.4304893001024576
1516,O-80,Nabḍ Murta‘ish,نبض مرتعش,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.4304893001024576
1516,O-80,Nabḍ Murta‘ish,نبض مرتعش,Unani,XM3US9,Compound solution of sodium lactate,0.2706389831155379
1517,O-81,Nabḍ Multawī,نبض ملتوى,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.4343538644775196
1517,O-81,Nabḍ Multawī,نبض ملتوى,Unani,XD66D8,Pulse Oximeters,0.4343538644775196
1517,O-81,Nabḍ Multawī,نبض ملتوى,Unani,XE47S,Material twisted or bent,0.3112195789940622
1518,O-82,Nabḍ Mutawattir,نبض متوتر,Unani,XD66D8,Pulse Oximeters,0.6504638169932873
1518,O-82,Nabḍ Mutawattir,نبض متوتر,Unani,XD8QN4,"Pulse Oximeters, Tabletop",0.6504638169932873
1518,O-82,Nabḍ Mutawattir,نبض متوتر,Unani,9C85.00,Disorders of the saccadic pulse,0.3918917328926303
1519,O-83,Bawl Ashqar,بول اشقر,Unani,MF50.5,Extravasation of urine,0.5650061828120967
1519,O-83,Bawl Ashqar,بول اشقر,Unani,5C50.D0,Maple-syrup-urine disease,0.4038616309024643
1519,O-83,Bawl Ashqar,بول اشقر,Unani,SR87,Urine of over heat pattern (TM2),0.3813031886350859
1520,O-84,Bawl Aṣfar Nāranjī,بول اصفر نارنجي,Unani,XM2XN1,Orange,0.4527744504742196
1520,O-84,Bawl Aṣfar Nāranjī,بول اصفر نارنجي,Unani,MF50.5,Extravasation of urine,0.3802845264389437
1520,O-84,Bawl Aṣfar Nāranjī,بول اصفر نارنجي,Unani,SR89,"Urine colour of excessive depravement of Vaḷi, Aẕal and Aiyam pattern (TM2)",0.31798434617014476
1521,O-85,Bawl Nārī,بول ناري,Unani,MF50.5,Extravasation of urine,0.4157922704928538
1521,O-85,Bawl Nārī,بول ناري,Unani,5C50.D0,Maple-syrup-urine disease,0.2972047910026646
1521,O-85,Bawl Nārī,بول ناري,Unani,SR87,Urine of over heat pattern (TM2),0.2806038648279247
1522,O-86,Bawl Za‘frānī,بول زعفراني,Unani,XM6D92,Yellow jacket venom,0.44696023474735325
1522,O-86,Bawl Za‘frānī,بول زعفراني,Unani,XM0LP4,Yellow phosphorus,0.44696023474735325
1522,O-86,Bawl Za‘frānī,بول زعفراني,Unani,XM69R3,Yellow phenolphthalein,0.44696023474735325
1523,O-87,Bawl Aṣhab,بول اصهب,Unani,MF50.5,Extravasation of urine,0.4627909973174258
1523,O-87,Bawl Aṣhab,بول اصهب,Unani,5C50.D0,Maple-syrup-urine disease,0.330799082610662
1523,O-87,Bawl Aṣhab,بول اصهب,Unani,MF50.3,Retention of urine,0.2746472073434324
1524,O-88,Bawl Wardī,بول وردي,Unani,MF50.5,Extravasation of urine,0.4515383918181498
1524,O-88,Bawl Wardī,بول وردي,Unani,XM2PX0,Rose bengal sodium (131i),0.4407380596504854
1524,O-88,Bawl Wardī,بول وردي,Unani,XM8293,Rose water ointment,0.3754550280966492
1525,O-89,Bawl Aḥmar Aqtam,بول احمر اقتم,Unani,MF50.5,Extravasation of urine,0.427863362695177
1525,O-89,Bawl Aḥmar Aqtam,بول احمر اقتم,Unani,5C50.D0,Maple-syrup-urine disease,0.30583310540329756
1525,O-89,Bawl Aḥmar Aqtam,بول احمر اقتم,Unani,MF50.3,Retention of urine,0.2539191089929522
1526,O-90,Bawl Aḥmar Qānī,بول احمر قاني,Unani,MF50.5,Extravasation of urine,0.44277368445656484
1526,O-90,Bawl Aḥmar Qānī,بول احمر قاني,Unani,5C50.D0,Maple-syrup-urine disease,0.3164908770295547
1526,O-90,Bawl Aḥmar Qānī,بول احمر قاني,Unani,MF50.3,Retention of urine,0.2627677647708182
1527,O-91,Bawl Fustuqī,بول فستقى,Unani,MF50.5,Extravasation of urine,0.3527761310939212
1527,O-91,Bawl Fustuqī,بول فستقى,Unani,XM2B46,Pistachio,0.34433809024141193
1527,O-91,Bawl Fustuqī,بول فستقى,Unani,SR88,Urine colour of excessive cold pattern (TM2),0.3022561474668916
1528,O-92,Bawl Zanjārī,بول زنجاري,Unani,MF50.5,Extravasation of urine,0.43381152458861416
1528,O-92,Bawl Zanjārī,بول زنجاري,Unani,XM30V1,Verdigris,0.3873785830065762
1528,O-92,Bawl Zanjārī,بول زنجاري,Unani,KA21.3,Extreme prematurity of newborn,0.33971432695997894
1529,O-93,Bawl Āsmānjūnī,بول آسمانجوني,Unani,MF50.5,Extravasation of urine,0.4266693801552844
1529,O-93,Bawl Āsmānjūnī,بول آسمانجوني,Unani,XM9BG0,Green bean,0.316906683078322
1529,O-93,Bawl Āsmānjūnī,بول آسمانجوني,Unani,XM2818,Indocyanine green,0.316906683078322
1530,O-94,Bawl Nīljī,بول نيلجي,Unani,MF50.5,Extravasation of urine,0.44763120033704545
1530,O-94,Bawl Nīljī,بول نيلجي,Unani,XM3Y82,Green soap,0.33247597680797386
1530,O-94,Bawl Nīljī,بول نيلجي,Unani,XM2818,Indocyanine green,0.33247597680797386
1531,O-95,Bawl Kurrāthī,بول كرّاثي,Unani,MF50.5,Extravasation of urine,0.47508234405314137
1531,O-95,Bawl Kurrāthī,بول كرّاثي,Unani,XM9BG0,Green bean,0.47048691358528627
1531,O-95,Bawl Kurrāthī,بول كرّاثي,Unani,XM2818,Indocyanine green,0.47048691358528627
1532,O-96,Bawl Aswad,بول اسود,Unani,KA21.3Z,"Extreme prematurity of newborn, unspecified",0.4325218697810438
1532,O-96,Bawl Aswad,بول اسود,Unani,KA21.3,Extreme prematurity of newborn,0.4325218697810438
1532,O-96,Bawl Aswad,بول اسود,Unani,MF50.5,Extravasation of urine,0.2761628769482797
1533,O-97,Bawl Abyaḍ,بول ابيض,Unani,MF50.5,Extravasation of urine,0.49517645949558337
1533,O-97,Bawl Abyaḍ,بول ابيض,Unani,5C50.D0,Maple-syrup-urine disease,0.3539479365005504
1533,O-97,Bawl Abyaḍ,بول ابيض,Unani,XM0GA2,White bean,0.3025576665557241
1534,O-98,Bawl Abyaḍ Majāzī,بول ابيض مجازي,Unani,MF50.5,Extravasation of urine,0.3309914684948746
1534,O-98,Bawl Abyaḍ Majāzī,بول ابيض مجازي,Unani,XE9CD,Defective device,0.28670740578938764
1534,O-98,Bawl Abyaḍ Majāzī,بول ابيض مجازي,Unani,XE3UE,Defective alarm,0.28670740578938764
1535,O-99,Bawl Abyaḍ Ḥaqīqī,بول ابيض حقيقي,Unani,MF50.5,Extravasation of urine,0.40015443356418645
1535,O-99,Bawl Abyaḍ Ḥaqīqī,بول ابيض حقيقي,Unani,5C50.D0,Maple-syrup-urine disease,0.2860269977007129
1535,O-99,Bawl Abyaḍ Ḥaqīqī,بول ابيض حقيقي,Unani,XM4Y68,Goat milk,0.2800985490889637
1536,O-100,Bawl Mukhāṭī,بول مخاطي,Unani,MF50.5,Extravasation of urine,0.4708556400850738
1536,O-100,Bawl Mukhāṭī,بول مخاطي,Unani,XH2KP9,Immature teratoma of the thymus,0.35842927507712524
1536,O-100,Bawl Mukhāṭī,بول مخاطي,Unani,5C50.D0,Maple-syrup-urine disease,0.3365636209110708
1537,O-101,Bawl Dasmī,بول دسمي,Unani,MF50.5,Extravasation of urine,0.38913628850278653
1537,O-101,Bawl Dasmī,بول دسمي,Unani,XM9AX4,"C1-inhibitor, plasma derived",0.33707290487722125
1537,O-101,Bawl Dasmī,بول دسمي,Unani,XN2T1,Circulating vaccine-derived poliovirus type 1,0.3132989460351458
1538,O-102,Bawl Ihālī,بول اهالى,Unani,MF50.5,Extravasation of urine,0.36944909475552007
1538,O-102,Bawl Ihālī,بول اهالى,Unani,XE9HD,Testing of actual or suspected device,0.3426497640480717
1538,O-102,Bawl Ihālī,بول اهالى,Unani,JA40.0,Threatened abortion,0.26971967508846556
1539,O-103,Bawl Fuqqā‘ī,بول فقاعي,Unani,MF50.5,Extravasation of urine,0.28479975767441135
1539,O-103,Bawl Fuqqā‘ī,بول فقاعي,Unani,LB31.3,Exstrophy of urinary bladder,0.2572086517733917
1539,O-103,Bawl Fuqqā‘ī,بول فقاعي,Unani,XA77K2,Urinary bladder,0.2572086517733917
1540,O-104,Bawl Manwī,بول منوى,Unani,MF50.5,Extravasation of urine,0.344517766299679
1540,O-104,Bawl Manwī,بول منوى,Unani,XA4HU2,Vitreous humor,0.29089202967113115
1540,O-104,Bawl Manwī,بول منوى,Unani,DA09.Y,Other specified diseases of pulp or periapical tissues,0.28479966424933956
1541,O-105,Bawl Raṣāṣī,بول رصاصي,Unani,MF50.5,Extravasation of urine,0.401640161211864
1541,O-105,Bawl Raṣāṣī,بول رصاصي,Unani,XM9WK6,Lead azide,0.2889655985130289
1541,O-105,Bawl Raṣāṣī,بول رصاصي,Unani,NE82.21,Pacemaker or implantable cardioverter defibrillator lead dislodgement,0.2889655985130289
1542,O-106,Bawl Labanī,بول لبني,Unani,MF50.5,Extravasation of urine,0.3929195880341667
1542,O-106,Bawl Labanī,بول لبني,Unani,5C50.D0,Maple-syrup-urine disease,0.2808555914330174
1542,O-106,Bawl Labanī,بول لبني,Unani,MF50.3,Retention of urine,0.2331814322008041
1543,O-107,Bawl Ghusālī,بول غسالي,Unani,SR8A,Urine like colour of raw-meat washings pattern (TM2),0.7030828800503892
1543,O-107,Bawl Ghusālī,بول غسالي,Unani,MF50.5,Extravasation of urine,0.3780858569539262
1543,O-107,Bawl Ghusālī,بول غسالي,Unani,SR89,"Urine colour of excessive depravement of Vaḷi, Aẕal and Aiyam pattern (TM2)",0.2784065504111929
1544,O-108,Bawl Zaytī,بول زیتی,Unani,SR89,"Urine colour of excessive depravement of Vaḷi, Aẕal and Aiyam pattern (TM2)",0.24475868642302018
1544,O-108,Bawl Zaytī,بول زیتی,Unani,MF50.5,Extravasation of urine,0.23629725061753906
1544,O-108,Bawl Zaytī,بول زیتی,Unani,XS55,Dense endometriosis,0.2306452643341599
1545,O-109,Bawl Urjuwānī,بول ارجوانی,Unani,MF50.5,Extravasation of urine,0.3547549164988694
1545,O-109,Bawl Urjuwānī,بول ارجوانی,Unani,5C50.D0,Maple-syrup-urine disease,0.25357580767492005
1545,O-109,Bawl Urjuwānī,بول ارجوانی,Unani,MF50.3,Retention of urine,0.21053228708539173
1546,O-110,Bawl Jamrī,بول جمری,Unani,XM1V31,Congo red,0.37968471539263166
1546,O-110,Bawl Jamrī,بول جمری,Unani,XM34T8,Red maple,0.37968471539263166
